UKPRN,Provider,Subject Code,Subject,Level,Question Number,Answered 1,Answered 2,Answered 3,Answered 4,Answered 5,N/A,Confidence interval-min,Agree,Confidence interval-max,Response,Sample Size
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0101,0.0404,0.0505,0.3636,0.5354,0,0.8142,0.8990,0.9476,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0101,0.0808,0.2828,0.6263,0,0.8265,0.9091,0.9545,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0309,0.0103,0.3918,0.5670,2,0.8898,0.9588,0.9853,97,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0202,0.0303,0.0707,0.3030,0.5758,0,0.7899,0.8788,0.9332,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0202,0.0404,0.2020,0.7374,0,0.8648,0.9394,0.9741,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0101,0.0303,0.0404,0.3030,0.6162,0,0.8390,0.9192,0.9613,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0306,0.0714,0.0918,0.3571,0.4490,1,0.7063,0.8061,0.8779,98,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0505,0.1111,0.2222,0.3131,0.3030,0,0.5071,0.6162,0.7146,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0652,0.1087,0.3913,0.3152,0.1196,7,0.3285,0.4348,0.5474,92,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0000,0.0404,0.0303,0.2727,0.6566,0,0.8518,0.9293,0.9678,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0000,0.0177,0.0429,0.3965,0.5429,0,0.8648,0.9394,0.9741,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0034,0.0303,0.0505,0.2997,0.6162,0,0.8348,0.9158,0.9590,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0488,0.1019,0.1549,0.4167,0.2778,3,0.5871,0.6944,0.7842,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0034,0.0337,0.0791,0.4242,0.4596,12,0.7959,0.8838,0.9369,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0135,0.0455,0.0774,0.4091,0.4545,1,0.7722,0.8636,0.9221,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0034,0.0286,0.0471,0.3451,0.5758,2,0.8412,0.9209,0.9624,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0101,0.0253,0.0556,0.2525,0.6566,0,0.8265,0.9091,0.9545,99,173
10007783,University of Aberdeen,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0320,0.0707,0.1178,0.3249,0.4545,1,0.6775,0.7795,0.8560,99,173
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0057,0.0629,0.6000,0.3314,0,0.8777,0.9314,0.9626,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0229,0.0400,0.5543,0.3829,0,0.8848,0.9371,0.9666,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0057,0.0114,0.0229,0.2686,0.6914,0,0.9140,0.9600,0.9819,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0057,0.0629,0.0800,0.4114,0.4400,0,0.7839,0.8514,0.9005,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0114,0.0400,0.0743,0.3886,0.4857,0,0.8099,0.8743,0.9190,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0115,0.0517,0.0690,0.4023,0.4655,1,0.8023,0.8678,0.9140,174,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0057,0.0000,0.0229,0.2286,0.7429,0,0.9294,0.9714,0.9887,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0400,0.1029,0.1029,0.3486,0.4057,0,0.6776,0.7543,0.8176,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0229,0.1257,0.1657,0.4914,0.1943,0,0.6055,0.6857,0.7562,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0457,0.0743,0.1257,0.4971,0.2571,0,0.6776,0.7543,0.8176,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0343,0.1657,0.2743,0.3600,0.1657,0,0.4442,0.5257,0.6059,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0114,0.0514,0.0571,0.4057,0.4743,0,0.8165,0.8800,0.9236,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0171,0.0971,0.1257,0.4171,0.3429,0,0.6837,0.7600,0.8227,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0119,0.1071,0.1905,0.4167,0.2738,7,0.6088,0.6905,0.7618,168,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0286,0.0743,0.1657,0.5486,0.1829,0,0.6534,0.7314,0.7974,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0287,0.1379,0.1379,0.5230,0.1724,1,0.6154,0.6954,0.7651,174,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0402,0.1034,0.1494,0.4885,0.2184,1,0.6274,0.7069,0.7755,174,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0116,0.1040,0.1445,0.4740,0.2659,2,0.6618,0.7399,0.8052,173,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0058,0.0468,0.1579,0.3801,0.4094,4,0.7145,0.7895,0.8489,171,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0355,0.1302,0.4260,0.4083,6,0.7634,0.8343,0.8871,169,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0743,0.1657,0.1543,0.3714,0.2343,0,0.5238,0.6057,0.6821,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0286,0.0457,0.4229,0.5029,0,0.8707,0.9257,0.9584,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0000,0.0229,0.0686,0.3200,0.5886,0,0.8500,0.9086,0.9457,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0575,0.1264,0.1149,0.4023,0.2989,1,0.6214,0.7011,0.7703,174,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0287,0.1149,0.1437,0.3621,0.3506,1,0.6334,0.7126,0.7807,174,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0702,0.1462,0.2807,0.2865,0.2164,4,0.4210,0.5029,0.5847,171,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0114,0.0229,0.0571,0.4229,0.4857,0,0.8500,0.9086,0.9457,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0029,0.0257,0.0514,0.4586,0.4614,0,0.8637,0.9200,0.9543,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0095,0.0305,0.0552,0.3390,0.5657,1,0.8455,0.9048,0.9428,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0357,0.1171,0.1671,0.4243,0.2557,0,0.5996,0.6800,0.7509,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0152,0.0848,0.1229,0.4133,0.3638,7,0.7021,0.7771,0.8376,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0324,0.1048,0.1543,0.5181,0.1905,2,0.6293,0.7086,0.7769,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0067,0.0610,0.1429,0.4314,0.3581,12,0.7155,0.7895,0.8484,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0371,0.0971,0.1000,0.3971,0.3686,0,0.6898,0.7657,0.8277,175,224
10007786,University of Bristol,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0286,0.0876,0.1086,0.3600,0.4152,2,0.7001,0.7752,0.8360,175,224
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0704,0.0845,0.6620,0.1831,0,0.7682,0.8451,0.8998,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0845,0.0845,0.5563,0.2746,0,0.7524,0.8310,0.8883,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0070,0.0352,0.0423,0.2746,0.6408,0,0.8506,0.9155,0.9537,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0496,0.0426,0.0993,0.3759,0.4326,1,0.7271,0.8085,0.8700,141,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0282,0.0634,0.0704,0.2958,0.5423,0,0.7603,0.8380,0.8941,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0141,0.0493,0.1127,0.4155,0.4085,0,0.7445,0.8239,0.8826,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0141,0.0423,0.0282,0.3944,0.5211,0,0.8506,0.9155,0.9537,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.1549,0.2183,0.1972,0.2746,0.1549,0,0.3431,0.4296,0.5206,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0493,0.0704,0.1479,0.4577,0.2746,0,0.6453,0.7324,0.8046,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0423,0.1127,0.1761,0.4085,0.2606,0,0.5791,0.6690,0.7481,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0355,0.1135,0.1702,0.4823,0.1986,1,0.5910,0.6809,0.7590,141,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0211,0.0141,0.1408,0.4507,0.3732,0,0.7445,0.8239,0.8826,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0634,0.1197,0.1620,0.4507,0.2042,0,0.5646,0.6549,0.7353,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0515,0.1176,0.1544,0.4118,0.2647,6,0.5848,0.6765,0.7564,136,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.1268,0.1831,0.2324,0.3310,0.1268,0,0.3698,0.4577,0.5484,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0851,0.1844,0.2057,0.3688,0.1560,1,0.4342,0.5248,0.6138,141,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0915,0.1408,0.2183,0.3803,0.1690,0,0.4586,0.5493,0.6369,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0563,0.0915,0.1972,0.3944,0.2606,0,0.5646,0.6549,0.7353,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0000,0.1135,0.2979,0.5887,1,0.8157,0.8865,0.9324,141,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0141,0.0915,0.4437,0.4507,0,0.8252,0.8944,0.9382,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0352,0.0282,0.1197,0.4225,0.3944,0,0.7367,0.8169,0.8768,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0282,0.0775,0.3662,0.5282,0,0.8252,0.8944,0.9382,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0141,0.0141,0.0775,0.3662,0.5282,0,0.8252,0.8944,0.9382,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0775,0.0775,0.2465,0.3451,0.2535,0,0.5076,0.5986,0.6833,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0845,0.0845,0.1831,0.4155,0.2324,0,0.5574,0.6479,0.7288,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.1556,0.0593,0.4000,0.2444,0.1407,7,0.2996,0.3852,0.4785,135,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0493,0.0845,0.0704,0.4437,0.3521,0,0.7134,0.7958,0.8591,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0147,0.0593,0.0775,0.4665,0.3820,1,0.7722,0.8486,0.9026,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0188,0.0516,0.0704,0.3685,0.4906,0,0.7842,0.8592,0.9110,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0704,0.1297,0.1731,0.4049,0.2218,1,0.5359,0.6268,0.7094,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0458,0.0833,0.1526,0.4354,0.2829,6,0.6304,0.7183,0.7922,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.1009,0.1690,0.2195,0.3603,0.1502,1,0.4207,0.5106,0.5998,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0188,0.0352,0.1362,0.3779,0.4319,1,0.7289,0.8099,0.8709,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0176,0.0282,0.0986,0.3944,0.4613,0,0.7802,0.8556,0.9082,142,194
10007788,University of Cambridge,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0587,0.0587,0.1690,0.3756,0.3380,0,0.6255,0.7136,0.7880,142,194
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0476,0.0952,0.5238,0.3333,0,0.6283,0.8571,0.9552,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0000,0.2381,0.5714,0.1905,0,0.5254,0.7619,0.9024,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0952,0.0952,0.4762,0.3333,0,0.5755,0.8095,0.9302,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0000,0.1429,0.1905,0.1429,0.5238,0,0.4321,0.6667,0.8402,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0476,0.0952,0.0952,0.3810,0.3810,0,0.5254,0.7619,0.9024,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0476,0.1905,0.4286,0.3333,0,0.5254,0.7619,0.9024,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0476,0.0952,0.1905,0.2857,0.3810,0,0.4321,0.6667,0.8402,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0952,0.0476,0.1429,0.4286,0.2857,0,0.4778,0.7143,0.8723,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0952,0.0952,0.1429,0.4762,0.1905,0,0.4321,0.6667,0.8402,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0952,0.1905,0.2857,0.3333,0.0952,0,0.2295,0.4286,0.6539,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0476,0.2381,0.0952,0.5238,0.0952,0,0.3883,0.6190,0.8062,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0476,0.0000,0.0476,0.3333,0.5714,0,0.6848,0.9048,0.9765,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0476,0.0476,0.1905,0.4286,0.2857,0,0.4778,0.7143,0.8723,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0000,0.1053,0.1053,0.6316,0.1579,2,0.5414,0.7895,0.9225,19,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.1905,0.3333,0.1429,0.1429,0.1905,0,0.1598,0.3333,0.5679,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0000,0.1905,0.2381,0.3333,0.2381,0,0.3461,0.5714,0.7705,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0476,0.1429,0.2381,0.3333,0.2381,0,0.3461,0.5714,0.7705,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0476,0.0000,0.1429,0.7143,0.0952,0,0.5755,0.8095,0.9302,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0476,0.0000,0.0000,0.5238,0.4286,0,0.7463,0.9524,0.9927,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0476,0.0952,0.0000,0.3810,0.4762,0,0.6283,0.8571,0.9552,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0000,0.2000,0.0500,0.5500,0.2000,1,0.5074,0.7500,0.8973,20,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0476,0.0952,0.0952,0.4286,0.3333,0,0.5254,0.7619,0.9024,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0476,0.0476,0.0952,0.3810,0.4286,0,0.5755,0.8095,0.9302,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0952,0.0000,0.1905,0.3333,0.3810,0,0.4778,0.7143,0.8723,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0476,0.2381,0.2381,0.2381,0.2381,0,0.2668,0.4762,0.6943,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0500,0.1500,0.3500,0.2500,0.2000,1,0.2421,0.4500,0.6769,20,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0952,0.1429,0.1429,0.2857,0.3333,0,0.3883,0.6190,0.8062,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0000,0.0714,0.1548,0.4286,0.3452,0,0.5377,0.7738,0.9096,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0317,0.0794,0.1587,0.3651,0.3651,0,0.4934,0.7302,0.8826,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0833,0.1429,0.1667,0.4405,0.1667,0,0.3776,0.6071,0.7975,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0317,0.0476,0.1111,0.4524,0.3571,2,0.5755,0.8095,0.9302,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0794,0.2222,0.2063,0.2698,0.2222,0,0.2796,0.4921,0.7075,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0476,0.0317,0.0476,0.5397,0.3333,0,0.6467,0.8730,0.9627,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0238,0.1429,0.0714,0.4762,0.2857,1,0.5254,0.7619,0.9024,21,24
10007141,University of Central Lancashire,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0635,0.0952,0.1746,0.3175,0.3492,0,0.4321,0.6667,0.8402,21,24
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0075,0.0226,0.0226,0.5940,0.3534,0,0.8880,0.9474,0.9761,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0075,0.0301,0.0752,0.4737,0.4135,0,0.8140,0.8872,0.9340,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0075,0.0000,0.0526,0.2556,0.6842,0,0.8783,0.9398,0.9713,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0150,0.0376,0.1203,0.3083,0.5188,0,0.7451,0.8271,0.8867,133,168
